Unnamed: 0,english_name,primary_type,secondary_type,description,filepath,pokemon_group
1688,pawniard,dark,steel,It uses river stones to maintain the cutting edges of the blades covering its body. These sharpened blades allow it to bring down opponents.,pawniard.png,pawniard
1689,pawniard_shiny,dark,steel,It uses river stones to maintain the cutting edges of the blades covering its body. These sharpened blades allow it to bring down opponents.,pawniard_shiny.png,pawniard
1690,pelipper,water,flying,"It is a messenger of the skies, carrying small Pokémon and eggs to safety in its bill.",pelipper.png,pelipper
1691,pelipper_shiny,water,flying,"It is a messenger of the skies, carrying small Pokémon and eggs to safety in its bill.",pelipper_shiny.png,pelipper
1692,perrserker,steel,,What appears to be an iron helmet is actually hardened hair. This Pokémon lives for the thrill of battle.,perrserker.png,perrserker
1693,perrserker_shiny,steel,,What appears to be an iron helmet is actually hardened hair. This Pokémon lives for the thrill of battle.,perrserker_shiny.png,perrserker
1694,persian,normal,dark,"Getting this prideful Pokémon to warm up to you takes a lot of effort, and it will claw at you the moment it gets annoyed.",persian.png,persian
1695,persian-alola,normal,dark,"Getting this prideful Pokémon to warm up to you takes a lot of effort, and it will claw at you the moment it gets annoyed.",persian-alola.png,persian
1696,persian-alola_shiny,normal,dark,"Getting this prideful Pokémon to warm up to you takes a lot of effort, and it will claw at you the moment it gets annoyed.",persian-alola_shiny.png,persian
1697,persian_shiny,normal,dark,"Getting this prideful Pokémon to warm up to you takes a lot of effort, and it will claw at you the moment it gets annoyed.",persian_shiny.png,persian
1698,petilil,grass,,Petilil appears around sources of clean water. Boiling leaves from this Pokémon’s head results in a liquid that’s sometimes used as a bug repellent.,petilil.png,petilil
1699,petilil_shiny,grass,,Petilil appears around sources of clean water. Boiling leaves from this Pokémon’s head results in a liquid that’s sometimes used as a bug repellent.,petilil_shiny.png,petilil
1700,phanpy,ground,,"For its nest, Phanpy digs a vertical pit in the ground at the edge of a river. It marks the area around its nest with its trunk to let the others know that the area has been claimed.",phanpy.png,phanpy
1701,phanpy_shiny,ground,,"For its nest, Phanpy digs a vertical pit in the ground at the edge of a river. It marks the area around its nest with its trunk to let the others know that the area has been claimed.",phanpy_shiny.png,phanpy
1702,phantump,ghost,grass,"After a lost child perished in the forest, their spirit possessed a tree stump, causing the spirit’s rebirth as this Pokémon.",phantump.png,phantump
1703,phantump_shiny,ghost,grass,"After a lost child perished in the forest, their spirit possessed a tree stump, causing the spirit’s rebirth as this Pokémon.",phantump_shiny.png,phantump
1704,pheromosa,bug,fighting,"A life-form that lives in another world, its body is thin and supple, but it also possesses great power.",pheromosa.png,pheromosa
1705,pheromosa_shiny,bug,fighting,"A life-form that lives in another world, its body is thin and supple, but it also possesses great power.",pheromosa_shiny.png,pheromosa
1706,phione,water,,"When the water warms, they inflate the flotation sac on their heads and drift languidly on the sea in packs.",phione.png,phione
1707,phione_shiny,water,,"When the water warms, they inflate the flotation sac on their heads and drift languidly on the sea in packs.",phione_shiny.png,phione
1708,pichu,electric,,"Despite its small size, it can zap even adult humans. However, if it does so, it also surprises itself.",pichu.png,pichu
1709,pichu-spiky-eared,electric,,"Despite its small size, it can zap even adult humans. However, if it does so, it also surprises itself.",pichu-spiky-eared.png,pichu
1710,pichu-spiky-eared_shiny,electric,,"Despite its small size, it can zap even adult humans. However, if it does so, it also surprises itself.",pichu-spiky-eared_shiny.png,pichu
1711,pichu_shiny,electric,,"Despite its small size, it can zap even adult humans. However, if it does so, it also surprises itself.",pichu_shiny.png,pichu
1712,pidgeot,normal,flying,"This Pokémon flies at Mach 2 speed, seeking prey. Its large talons are feared as wicked weapons.",pidgeot.png,pidgeot
1713,pidgeot-mega,normal,flying,"This Pokémon flies at Mach 2 speed, seeking prey. Its large talons are feared as wicked weapons.",pidgeot-mega.png,pidgeot
1714,pidgeot-mega_shiny,normal,flying,"This Pokémon flies at Mach 2 speed, seeking prey. Its large talons are feared as wicked weapons.",pidgeot-mega_shiny.png,pidgeot
1715,pidgeot_shiny,normal,flying,"This Pokémon flies at Mach 2 speed, seeking prey. Its large talons are feared as wicked weapons.",pidgeot_shiny.png,pidgeot
1716,pidgeotto,normal,flying,This Pokémon is full of vitality. It constantly flies around its large territory in search of prey.,pidgeotto.png,pidgeotto
1717,pidgeotto_shiny,normal,flying,This Pokémon is full of vitality. It constantly flies around its large territory in search of prey.,pidgeotto_shiny.png,pidgeotto
1718,pidgey,normal,flying,"Very docile. If attacked, it will often kick up sand to protect itself rather than fight back.",pidgey.png,pidgey
1719,pidgey_shiny,normal,flying,"Very docile. If attacked, it will often kick up sand to protect itself rather than fight back.",pidgey_shiny.png,pidgey
1720,pidove,normal,flying,"Where people go, these Pokémon follow. If you’re scattering food for them, be careful—several hundred of them can gather at once.",pidove.png,pidove
1721,pidove_shiny,normal,flying,"Where people go, these Pokémon follow. If you’re scattering food for them, be careful—several hundred of them can gather at once.",pidove_shiny.png,pidove
1722,pignite,fire,fighting,"The more it eats, the more fuel it has to make the fire in its stomach stronger. This fills it with even more power.",pignite.png,pignite
1723,pignite_shiny,fire,fighting,"The more it eats, the more fuel it has to make the fire in its stomach stronger. This fills it with even more power.",pignite_shiny.png,pignite
1724,pikachu,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu.png,pikachu
1725,pikachu-alola-cap,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-alola-cap.png,pikachu
1726,pikachu-alola-cap_shiny,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-alola-cap_shiny.png,pikachu
1727,pikachu-belle,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-belle.png,pikachu
1728,pikachu-belle_shiny,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-belle_shiny.png,pikachu
1729,pikachu-cosplay,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-cosplay.png,pikachu
1730,pikachu-cosplay_shiny,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-cosplay_shiny.png,pikachu
1731,pikachu-gmax,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-gmax.png,pikachu
1732,pikachu-gmax_shiny,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-gmax_shiny.png,pikachu
1733,pikachu-hoenn-cap,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-hoenn-cap.png,pikachu
1734,pikachu-hoenn-cap_shiny,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-hoenn-cap_shiny.png,pikachu
1735,pikachu-kalos-cap,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-kalos-cap.png,pikachu
1736,pikachu-kalos-cap_shiny,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-kalos-cap_shiny.png,pikachu
1737,pikachu-libre,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-libre.png,pikachu
1738,pikachu-libre_shiny,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-libre_shiny.png,pikachu
1739,pikachu-original-cap,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-original-cap.png,pikachu
1740,pikachu-original-cap_shiny,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-original-cap_shiny.png,pikachu
1741,pikachu-partner-cap,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-partner-cap.png,pikachu
1742,pikachu-partner-cap_shiny,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-partner-cap_shiny.png,pikachu
1743,pikachu-phd,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-phd.png,pikachu
1744,pikachu-phd_shiny,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-phd_shiny.png,pikachu
1745,pikachu-pop-star,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-pop-star.png,pikachu
1746,pikachu-pop-star_shiny,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-pop-star_shiny.png,pikachu
1747,pikachu-rock-star,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-rock-star.png,pikachu
1748,pikachu-rock-star_shiny,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-rock-star_shiny.png,pikachu
1749,pikachu-sinnoh-cap,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-sinnoh-cap.png,pikachu
1750,pikachu-sinnoh-cap_shiny,electric,,Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,pikachu-sinnoh-cap_shiny.png,pikachu
